"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"727","Windows ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","App","Yes","No","7 min",1
"728","iPhone","60s","Male","Other","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"730","Android ","30s","Male","Public servant","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"731","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",1
"733","Android ","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Other","No","¥1500","3%","Phone","No","Yes","7 min",0
"734","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","10 min",0
"735","Linux i6","30s","Male","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",0
"737","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","About once a week","Moving for work","No","¥1500","1%","App","Yes","No","7 min",0
"738","Windows ","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",1
"740","Android ","50s","Male","Public servant","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",1
"743","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"745","iPhone","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","App","Yes","Yes","10 min",1
"746","iPhone","50s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","No","10 min",0
"748","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"753","Android ","40s","Female","Other","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"755","iPhone","30s","Female","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","No","10 min",1
"760","Android ","50s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",1
"764","iPhone","60s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",0
"765","iPhone","20s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Commuting","No","¥1200","1%","App","Yes","No","7 min",1
"766","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","No","10 min",1
"767","Android ","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Several times a week","Moving for work","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"768","iPhone","30s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","7 min",1
"770","iPhone","40s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",1
"772","iPhone","50s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","10 min",1
"775","Android ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"776","Android ","50s","Male","Public servant","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",1
"783","iPhone","20s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Commuting","No","¥1200","3%","App","Yes","Yes","10 min",1
"784","iPhone","10s","Female","Student","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"787","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of Less than 100K","Several times a month","Moving for work","Yes","¥1200","1%","Phone","No","Yes","7 min",1
"788","iPhone","10s","Male","Student","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"790","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","App","Yes","No","10 min",1
"791","Android ","50s","Female","Part-time job","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1500","1%","App","No","No","10 min",0
"802","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"804","iPhone","10s","Female","Student","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Prefer not to answer","No","¥1500","1%","Phone","No","Yes","7 min",0
"806","iPhone","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","Yes","No","10 min",1
"807","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","7 min",0
"809","iPhone","30s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","Yes","Yes","10 min",0
"811","iPhone","50s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Prefer not to answer","No","¥1500","1%","App","No","Yes","7 min",0
"812","iPhone","10s","Female","Student","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",0
"813","Android ","20s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Almost every day","Moving for work","Yes","¥1200","1%","App","Yes","Yes","10 min",0
"814","iPhone","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","10 min",1
"816","iPhone","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",1
"817","Windows ","60s","Male","Self-employed","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","App","No","No","7 min",1
"819","Android ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",1
"821","Macintosh","50s","Male","Self-employed","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"822","Android ","60s","Male","Public servant","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Shopping","No","¥1200","3%","Phone","Yes","No","7 min",1
"823","Android ","60s","Male","Public servant","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1500","1%","Phone","Yes","Yes","10 min",1
"825","Android ","40s","Male","Public servant","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","Yes","No","10 min",0
"826","Android ","40s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"827","Android ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","App","Yes","No","7 min",1
"831","Windows ","50s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","10 min",0
"832","iPhone","10s","Female","Student","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",0
"836","Android ","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","No","No","10 min",1
"838","Windows ","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",1
"840","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"841","iPhone","40s","Female","Part-time job","¥1M or more and less than ¥2M","Prefer not to answer","Several times a year","Commuting","No","¥1500","3%","App","Yes","No","7 min",0
"842","iPhone","30s","Male","Public servant","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",0
"844","Windows ","Prefer not to answer","Prefer not to answer","Agriculture, forestry and fisheries","¥1M or more and less than ¥2M","Prefer not to answer","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","10 min",0
"846","iPhone","40s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Shopping","No","¥1500","3%","Phone","No","Yes","7 min",0
"848","Android ","60s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","3%","App","No","Yes","10 min",0
"849","Android ","40s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"850","Android ","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","10 min",1
"851","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","No","Yes","10 min",0
"853","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",0
"854","iPhone","20s","Male","Public servant","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",0
"856","iPhone","20s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","App","No","No","10 min",1
"857","Android ","70s","Male","Other","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Other","No","¥1500","1%","Phone","Yes","No","10 min",1
"858","iPhone","40s","Male","Part-time job","Prefer not to answer","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","No","10 min",1
"859","Android ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","App","No","No","10 min",1
"860","iPhone","20s","Female","Student","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",1
"866","Windows ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","App","No","Yes","7 min",1
"867","Macintosh","60s","Male","Public servant","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","No","No","7 min",0
"868","iPhone","50s","Female","Part-time job","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",0
"869","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","Yes","Yes","10 min",0
"870","iPhone","30s","Female","Part-time job","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"875","iPhone","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","Yes","10 min",1
"876","Windows ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",1
"878","Android ","10s","Female","Student","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",1
"881","Android ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"882","iPhone","30s","Female","Part-time job","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",0
"885","Windows ","70s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","No","10 min",0
"886","Android ","50s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",0
"887","Android ","60s","Female","Other","Prefer not to answer","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","3%","Phone","Yes","No","10 min",0
"888","Windows ","30s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"892","Android ","30s","Female","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",0
"899","iPhone","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","Yes","No","7 min",1
"901","iPhone","40s","Female","Part-time job","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"903","Android ","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"904","iPhone","60s","Female","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","No","¥1500","3%","Phone","No","No","7 min",1
"907","Windows ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","1%","App","Yes","No","10 min",1
"908","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","App","Yes","No","7 min",0
"911","Windows ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",1
"913","iPhone","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","No","¥1500","3%","App","Yes","No","10 min",0
"914","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","Yes","10 min",1
"915","Android ","60s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Commuting","No","¥1500","3%","Phone","No","Yes","7 min",0
"917","Android ","40s","Male","Public servant","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Commuting","No","¥1200","1%","App","Yes","No","10 min",0
"920","Android ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","App","Yes","Yes","7 min",0
"922","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","7 min",1
"923","Android ","50s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","No","7 min",0
"924","Windows ","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"925","Android ","60s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",1
"927","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","Yes","Yes","10 min",0
"928","Android ","40s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"930","Android ","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"931","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",0
"934","Android ","50s","Male","Self-employed","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","Phone","Yes","No","10 min",0
"936","Android ","70s","Male","Unemployed (including after retirement)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",1
"940","Windows ","40s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",1
"941","iPhone","20s","Female","Public servant","¥2M or more and less than ¥3M","Population of 500K or more","Several times a month","Shopping","No","¥1200","3%","App","Yes","No","10 min",0
"946","Android ","30s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",1
"948","iPhone","40s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","No","No","7 min",1
"949","iPhone","40s","Female","Full-time housewife (husband)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a month","Shopping","Yes","¥1200","1%","App","Yes","Yes","10 min",1
"950","iPhone","40s","Female","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Commuting","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"951","iPhone","30s","Female","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Several times a month","Leisure","No","¥1500","1%","Phone","Yes","No","7 min",1
"952","iPhone","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","3%","App","No","Yes","7 min",0
"955","iPhone","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","Yes","No","10 min",0
"957","iPhone","50s","Female","Part-time job","¥10M or more","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"958","iPhone","60s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","App","No","Yes","7 min",1
"959","Android ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"960","Android ","70s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","3%","App","Yes","No","10 min",0
"961","Android ","50s","Female","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"964","Android ","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",1
"965","Android ","60s","Female","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1500","1%","Phone","No","Yes","7 min",0
"967","Windows ","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"968","iPhone","60s","Male","Part-time job","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"970","iPhone","50s","Female","Public servant","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",1
"972","Windows ","40s","Male","Full-time employee (mainly private companies)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",0
"978","Android ","50s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a week","Shopping","No","¥1500","1%","App","No","Yes","7 min",1
"987","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"988","Windows ","60s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"991","Android ","50s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"993","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","7 min",0
"994","Android ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",0
"995","Android ","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"999","iPhone","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"1005","Windows ","60s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","Yes","No","10 min",1
"1007","iPhone","20s","Female","Other","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"1008","iPhone","10s","Female","Student","Prefer not to answer","Population of Less than 100K","Several times a year","Other","No","¥1500","1%","App","Yes","No","7 min",1
"1009","iPhone","10s","Male","Student","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","App","No","Yes","10 min",0
"1010","Android ","40s","Male","Other","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","No","No","7 min",0
"1011","Windows ","30s","Male","Temporary staff","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",0
"1016","iPhone","20s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",1
"1018","iPhone","20s","Female","Other","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",0
"1020","Macintosh","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","No","No","10 min",0
"1021","iPhone","30s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"1022","iPhone","50s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","App","No","Yes","10 min",1
"1023","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1200","3%","Phone","Yes","Yes","7 min",0
"1024","iPhone","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",1
"1025","iPhone","50s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",1
"1027","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"1029","Windows ","20s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","Yes","No","10 min",0
"1035","iPhone","50s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",1
"1036","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","About once a week","Commuting","No","¥1200","1%","App","Yes","Yes","10 min",1
"1038","iPhone","50s","Female","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","No","Yes","10 min",0
"1039","iPhone","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"1041","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"1043","Android ","20s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","10 min",0
"1044","Windows ","50s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"1047","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",0
"1049","Android ","50s","Female","Temporary staff","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","1%","Phone","Yes","No","10 min",1
"1050","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Almost every day","Moving for work","Yes","¥1200","1%","App","Yes","No","10 min",1
"1052","Android ","30s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1054","Macintosh","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",1
"1060","iPhone","10s","Female","Student","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"1061","Android ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",0
"1062","Windows ","60s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","1%","Phone","No","No","10 min",1
